parent
"[100.00000000000001, 374.0, 1209.0, 5257.0, 20325.0, 80296.0, 298900.0, 840939.0, 1.335656e6, 1.160027e6, 724566.0, 396092.0, 205336.0, 103891.0, 51153.0, 25781.0, 13739.0, 7424.0, 3836.0, 2028.0, 1082.0, 606.0, 424.0, 198.0, 92.0, 68.0, 42.0, 34.0, 10.0, 13.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[100.00000000000001, 302.0, 1100.0, 4077.0, 18283.0, 72637.0, 275802.0, 809525.0, 1.31671e6, 1.177532e6, 739846.0, 401644.0, 204494.0, 102102.0, 51937.0, 24887.0, 12174.0, 5861.0, 2944.0, 1538.0, 827.0, 533.0, 273.0, 125.0, 149.0, 53.0, 61.0, 30.0, 38.0, 10.0, 19.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[100.00000000000001, 371.00000000000006, 1715.0, 7544.0, 32170.0, 131980.0, 472442.0, 1.117975e6, 1.383091e6, 1.029428e6, 599413.0, 317326.0, 158226.0, 81509.0, 39378.0, 20425.0, 10360.0, 5224.0, 2788.0, 1547.0, 877.0, 653.0, 353.0, 237.0, 125.0, 170.0, 100.0, 105.0, 97.0, 27.0, 34.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[100.00000000000001, 473.0, 1820.0, 7154.0, 29402.000000000004, 118141.0, 429868.0, 1.061573e6, 1.37545e6, 1.053914e6, 612517.0, 322019.0, 162335.0, 81012.0, 41554.0, 21131.0, 10930.0, 5744.0, 3112.0, 1493.0, 892.0, 458.0, 291.0, 240.0, 146.0, 64.00000000000001, 18.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[100.00000000000001, 478.0, 2643.0, 11148.0, 48469.0, 195754.0, 636975.0, 1.250489e6, 1.280477e6, 854537.0, 474492.0, 245711.0, 122689.0, 61651.0, 29851.0, 15306.0, 7585.0, 4212.0, 2456.0, 1377.0, 538.0, 298.0, 125.0, 61.0, 51.0, 22.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[100.00000000000001, 517.0, 2232.0, 9110.0, 37666.0, 149221.0, 513322.0, 1.146148e6, 1.349039e6, 971149.0, 561314.0, 294755.0, 149031.0, 75067.0, 37539.0, 19485.0, 10597.0, 5490.0, 3005.0, 1677.0, 934.0, 624.0, 254.0, 117.0, 58.0, 23.0, 47.00000000000001, 60.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[100.00000000000001, 486.0, 2433.0, 9864.0, 41640.0, 167436.0, 559601.0, 1.186272e6, 1.305017e6, 908859.0, 507678.0, 265249.0, 136716.0, 66132.0, 32957.0, 17073.0, 8359.0, 4709.0, 2433.0, 1355.0, 751.0, 449.0, 166.0, 192.0, 96.0, 67.0, 116.0, 57.0, 23.0, 17.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[100.00000000000001, 398.0, 1583.0, 7514.0, 32032.0, 130869.0, 459831.0, 1.078016e6, 1.337884e6, 999864.0, 581085.0, 305401.0, 155680.0, 79009.0, 40339.0, 20538.0, 10330.0, 5461.0, 3088.0, 1434.0, 708.0, 401.0, 259.0, 154.0, 76.0, 35.0, 62.0, 41.0, 65.0, 96.0, 85.0, 87.0, 76.0, 76.0, 87.0, 94.0, 29.000000000000004, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[100.00000000000001, 399.0, 1711.0, 8636.0, 36301.0, 148147.0, 511139.0, 1.141598e6, 1.332963e6, 954898.0, 546976.0, 286784.0, 145244.0, 73339.0, 36329.0, 18772.0, 9613.0, 4888.0, 2457.0, 1367.0, 839.0, 708.0, 494.0, 340.0, 117.0, 60.00000000000001, 27.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[100.00000000000001, 391.0, 1741.0, 6962.0, 29947.0, 118714.0, 415405.0, 1.027002e6, 1.352938e6, 1.04081e6, 612943.0, 322339.0, 164926.0, 83551.0, 41458.0, 22512.0, 11703.0, 5668.0, 2947.0, 1730.0, 761.0, 553.0, 276.0, 134.0, 89.0, 34.0, 36.0, 35.0, 68.0, 35.0, 16.0, 15.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
